ZCTA5CE10,AFFGEOID10,GEOID10,ALAND10,AWATER10,group
78589,8600000US78589,78589,53832925,0,7
78595,8600000US78595,78595,38789696,0,7
51360,8600000US51360,51360,288811874,46182106,7
49682,8600000US49682,49682,95202868,72799865,7
21872,8600000US21872,21872,46808313,216712,7
36017,8600000US36017,36017,161248028,173549,7
35760,8600000US35760,35760,137068404,1128665,7
16120,8600000US16120,16120,85730109,383792,7
07005,8600000US07005,07005,48634185,4327978,7
59025,8600000US59025,59025,1174658319,8839621,7
96068,8600000US96068,96068,103808798,650668,7
80435,8600000US80435,80435,268619109,6783586,7
49930,8600000US49930,49930,126694050,12092572,7
01354,8600000US01354,01354,35647719,2665398,7
95822,8600000US95822,95822,21875767,232905,7
85377,8600000US85377,85377,21908222,15370,7
71662,8600000US71662,71662,26964539,1365511,7
85536,8600000US85536,85536,374560656,951310,7
73571,8600000US73571,73571,324267877,185604,7
58271,8600000US58271,58271,260852090,2208666,7
44081,8600000US44081,44081,52874660,203766,7
06482,8600000US06482,06482,52720472,1851933,7
81504,8600000US81504,81504,29295492,196440,7
06468,8600000US06468,06468,67527742,519193,7
32092,8600000US32092,32092,326156640,12212396,7
78372,8600000US78372,78372,554917287,52973,7
95824,8600000US95824,95824,10518261,0,7
78375,8600000US78375,78375,266665307,67164,7
95826,8600000US95826,95826,29842936,409498,7
72629,8600000US72629,72629,113163924,310863,7
92359,8600000US92359,92359,43165933,1392354,7
94591,8600000US94591,94591,55883810,1890860,7
07722,8600000US07722,07722,95081126,2798576,7
12458,8600000US12458,12458,83663102,255787,7
12057,8600000US12057,12057,91071725,31927,7
19943,8600000US19943,19943,170750685,940735,7
32259,8600000US32259,32259,141724912,9018662,7
32803,8600000US32803,32803,18005541,2433486,7
95832,8600000US95832,95832,21414053,1511680,7
95834,8600000US95834,95834,25884203,699661,7
78384,8600000US78384,78384,1180903236,3935765,7
72851,8600000US72851,72851,120580092,2897098,7
91304,8600000US91304,91304,24357359,49267,7
95814,8600000US95814,95814,3616896,94332,7
91732,8600000US91732,91732,11953189,237965,7
92104,8600000US92104,92104,9802502,6598,7
10962,8600000US10962,10962,15184104,731968,7
12935,8600000US12935,12935,255400605,9100084,7
06706,8600000US06706,06706,9613913,320862,7
32159,8600000US32159,32159,82279790,11948841,7
34266,8600000US34266,34266,1679829507,8622973,7
33877,8600000US33877,33877,5932089,2105689,7
78390,8600000US78390,78390,442094341,14820870,7
95910,8600000US95910,95910,88769694,4207,7
92333,8600000US92333,92333,10813399,0,7
95747,8600000US95747,95747,120747948,1272,7
80238,8600000US80238,80238,12558096,0,7
78040,8600000US78040,78040,16317048,325515,7
38357,8600000US38357,38357,159500577,21874,7
12302,8600000US12302,12302,109679513,3183487,7
27949,8600000US27949,27949,39332163,58128878,7
14564,8600000US14564,14564,109046329,315030,7
58772,8600000US58772,58772,129468783,1058424,7
92118,8600000US92118,92118,20087068,4053823,7
95698,8600000US95698,95698,111327350,769515,7
06605,8600000US06605,06605,6068568,1022914,7
78404,8600000US78404,78404,8046835,0,7
95917,8600000US95917,95917,178476113,1084307,7
78406,8600000US78406,78406,33351090,0,7
78409,8600000US78409,78409,30711268,0,7
78410,8600000US78410,78410,59058570,908863,7
78374,8600000US78374,78374,123197578,1148902,7
24607,8600000US24607,24607,32879296,28375,7
74641,8600000US74641,74641,44872407,26225329,7
74836,8600000US74836,74836,90068335,165608,7
23919,8600000US23919,23919,84561267,9101981,7
81331,8600000US81331,81331,631756984,11318,7
06824,8600000US06824,06824,52146459,3345735,7
95930,8600000US95930,95930,43400977,431288,7
78413,8600000US78413,78413,20785271,139823,7
78414,8600000US78414,78414,37156983,1930515,7
78416,8600000US78416,78416,7594433,0,7
78417,8600000US78417,78417,23596492,0,7
44236,8600000US44236,44236,88071489,740634,7
45504,8600000US45504,45504,60202609,374745,7
18822,8600000US18822,18822,107709684,556841,7
44637,8600000US44637,44637,143855705,193572,7
74428,8600000US74428,74428,157261542,3099338,7
20165,8600000US20165,20165,25410842,609488,7
94025,8600000US94025,94025,30427154,3133,7
94074,8600000US94074,94074,48033569,66452,7
78418,8600000US78418,78418,112567057,96122632,7
95948,8600000US95948,95948,202076967,668657,7
16407,8600000US16407,16407,278349568,858042,7
16729,8600000US16729,16729,35867187,18092,7
16406,8600000US16406,16406,198130952,122951,7
16133,8600000US16133,16133,71830365,729539,7
26716,8600000US26716,26716,62187923,38672,7
15084,8600000US15084,15084,72059000,444418,7
93033,8600000US93033,93033,75962349,341114,7
06795,8600000US06795,06795,67869762,1194208,7
33756,8600000US33756,33756,18741444,3989515,7
33715,8600000US33715,33715,9453352,23658796,7
95953,8600000US95953,95953,294621246,700133,7
78516,8600000US78516,78516,98519191,580317,7
95961,8600000US95961,95961,118568137,1753589,7
73539,8600000US73539,73539,186285327,1919068,7
35226,8600000US35226,35226,46352086,237799,7
25688,8600000US25688,25688,12052314,0,7
36376,8600000US36376,36376,58569371,172186,7
35758,8600000US35758,35758,69648902,308199,7
36106,8600000US36106,36106,15760329,3696,7
95975,8600000US95975,95975,24292428,0,7
52639,8600000US52639,52639,99006538,18463328,7
52049,8600000US52049,52049,179161490,9231767,7
60417,8600000US60417,60417,100882777,106002,7
04646,8600000US04646,04646,2729278,28426396,7
78535,8600000US78535,78535,3161927,10483,7
95968,8600000US95968,95968,4008182,0,7
78538,8600000US78538,78538,183919668,9733741,7
95974,8600000US95974,95974,21744218,0,7
07436,8600000US07436,07436,21896583,708638,7
07920,8600000US07920,07920,60221192,455936,7
36116,8600000US36116,36116,145276012,1686282,7
35096,8600000US35096,35096,204283382,14184199,7
95977,8600000US95977,95977,101351353,578609,7
78541,8600000US78541,78541,748497438,1568034,7
78545,8600000US78545,78545,34328506,6393919,7
55704,8600000US55704,55704,143664951,242480,7
56222,8600000US56222,56222,246829875,32388,7
55322,8600000US55322,55322,141397244,5614975,7
80426,8600000US80426,80426,344815720,1200832,7
33566,8600000US33566,33566,59452084,2630776,7
19730,8600000US19730,19730,3542023,165139,7
92101,8600000US92101,92101,12216451,536106,7
92223,8600000US92223,92223,112356466,0,7
95129,8600000US95129,95129,11699085,0,7
95467,8600000US95467,95467,25420346,397579,7
78656,8600000US78656,78656,55560779,304458,7
51342,8600000US51342,51342,214048961,182669,7
50150,8600000US50150,50150,147921885,614782,7
66716,8600000US66716,66716,222108429,1002823,7
50120,8600000US50120,50120,43941354,0,7
38619,8600000US38619,38619,355944221,51512318,7
56748,8600000US56748,56748,224495183,0,7
06705,8600000US06705,06705,14645353,49227,7
34471,8600000US34471,34471,51133758,51702,7
31093,8600000US31093,31093,50854485,584640,7
72136,8600000US72136,72136,132623806,444964,7
95969,8600000US95969,95969,152881294,831036,7
91914,8600000US91914,91914,16301018,227892,7
52635,8600000US52635,52635,111404052,1108282,7
67436,8600000US67436,67436,318460648,250688,7
66422,8600000US66422,66422,159287511,747410,7
66849,8600000US66849,66849,175929144,716543,7
38914,8600000US38914,38914,122186445,697314,7
31560,8600000US31560,31560,354525903,2447301,7
31216,8600000US31216,31216,142722372,1257056,7
95492,8600000US95492,95492,49281475,44081,7
96062,8600000US96062,96062,188849973,681641,7
94539,8600000US94539,94539,65835961,0,7
67757,8600000US67757,67757,531810086,191988,7
42259,8600000US42259,42259,84772019,2531181,7
38633,8600000US38633,38633,259318899,1468455,7
64759,8600000US64759,64759,683069257,5561987,7
31625,8600000US31625,31625,155235106,1905252,7
30449,8600000US30449,30449,19836425,166946,7
94596,8600000US94596,94596,15430634,0,7
93401,8600000US93401,93401,181154943,47823,7
94132,8600000US94132,94132,8055054,1299131,7
41033,8600000US41033,41033,108864459,1214672,7
40145,8600000US40145,40145,82838890,1017108,7
65781,8600000US65781,65781,184259757,108487,7
38946,8600000US38946,38946,79088739,3334563,7
65708,8600000US65708,65708,236999940,378438,7
61933,8600000US61933,61933,155110243,87033,7
95560,8600000US95560,95560,86279067,149914,7
80247,8600000US80247,80247,7617485,1067,7
80741,8600000US80741,80741,589426910,3071612,7
06420,8600000US06420,06420,75692239,2172864,7
70811,8600000US70811,70811,30218669,39117,7
70380,8600000US70380,70380,167888801,34744492,7
04352,8600000US04352,04352,97731010,12294835,7
63952,8600000US63952,63952,143782578,1268461,7
29439,8600000US29439,29439,7531343,2075587,7
20405,8600000US20405,20405,33011,0,7
33860,8600000US33860,33860,302560616,61678382,7
62922,8600000US62922,62922,167740940,4904907,7
61410,8600000US61410,61410,106705360,24459,7
83228,8600000US83228,83228,173000673,412167,7
80436,8600000US80436,80436,31702717,76331,7
06026,8600000US06026,06026,43614035,235492,7
80478,8600000US80478,80478,108370033,421723,7
96069,8600000US96069,96069,229493518,396825,7
78597,8600000US78597,78597,23321137,315735003,7
04102,8600000US04102,04102,15318661,1536163,7
04937,8600000US04937,04937,134914928,2058284,7
04285,8600000US04285,04285,167373937,8818413,7
04084,8600000US04084,04084,121522951,4878320,7
32164,8600000US32164,32164,86126452,597671,7
06092,8600000US06092,06092,22356017,39765,7
32124,8600000US32124,32124,116969501,769433,7
32927,8600000US32927,32927,56830302,8328538,7
61876,8600000US61876,61876,112624461,1085,7
62471,8600000US62471,62471,354575618,3901501,7
60955,8600000US60955,60955,225527852,61580,7
78605,8600000US78605,78605,423571614,1027291,7
01770,8600000US01770,01770,40966914,961362,7
01969,8600000US01969,01969,45304090,4366198,7
49102,8600000US49102,49102,40069879,1677289,7
01093,8600000US01093,01093,13063804,16741,7
49282,8600000US49282,49282,7585847,1657620,7
32433,8600000US32433,32433,670678228,26520423,7
34235,8600000US34235,34235,16954045,2185250,7
30084,8600000US30084,30084,39520536,288160,7
61778,8600000US61778,61778,78187711,0,7
47346,8600000US47346,47346,116640070,245904,7
47805,8600000US47805,47805,135058575,964171,7
47923,8600000US47923,47923,237127042,765455,7
78612,8600000US78612,78612,243038253,1463994,7
78614,8600000US78614,78614,130506561,7445,7
48809,8600000US48809,48809,212465897,7290397,7
48422,8600000US48422,48422,248471124,970450,7
49070,8600000US49070,49070,68377013,1540921,7
55327,8600000US55327,55327,46332326,4532457,7
30566,8600000US30566,30566,24091672,1473499,7
30291,8600000US30291,30291,31605283,344859,7
46034,8600000US46034,46034,74629291,2588810,7
47018,8600000US47018,47018,184581649,166288,7
50483,8600000US50483,50483,198210420,0,7
78615,8600000US78615,78615,135896473,1199348,7
78617,8600000US78617,78617,179720816,1188235,7
55917,8600000US55917,55917,349297520,1512022,7
55798,8600000US55798,55798,249363435,2263169,7
55338,8600000US55338,55338,102558238,3690019,7
96150,8600000US96150,96150,320048434,11632897,7
30545,8600000US30545,30545,102699694,132078,7
52641,8600000US52641,52641,548535174,3228785,7
51558,8600000US51558,51558,213130776,258205,7
50611,8600000US50611,50611,78763743,0,7
78620,8600000US78620,78620,442905649,1136275,7
96109,8600000US96109,96109,512467532,5151361,7
56152,8600000US56152,56152,342621130,1072907,7
55356,8600000US55356,55356,32330692,4154398,7
56683,8600000US56683,56683,160427301,16491265,7
42762,8600000US42762,42762,24228729,191875,7
83448,8600000US83448,83448,76807199,344843,7
60135,8600000US60135,60135,120095665,585739,7
62835,8600000US62835,62835,188910006,132305,7
61571,8600000US61571,61571,147157851,34035,7
50635,8600000US50635,50635,217592819,0,7
50256,8600000US50256,50256,70005081,806956,7
50519,8600000US50519,50519,142395653,0,7
67133,8600000US67133,67133,109267440,20338,7
96110,8600000US96110,96110,387611610,37983236,7
96112,8600000US96112,96112,328270969,19830883,7
70607,8600000US70607,70607,307131726,68331918,7
70659,8600000US70659,70659,5651304,11088,7
04008,8600000US04008,04008,92331529,16342867,7
04989,8600000US04989,04989,114423546,9181957,7
70537,8600000US70537,70537,15226401,38959,7
62340,8600000US62340,62340,235935322,2300977,7
61376,8600000US61376,61376,250133738,176176,7
61856,8600000US61856,61856,270130205,314884,7
67468,8600000US67468,67468,107584087,990768,7
67739,8600000US67739,67739,352658028,27288,7
42567,8600000US42567,42567,236921081,1049001,7
96115,8600000US96115,96115,257927112,103008316,7
96116,8600000US96116,96116,650134100,7379904,7
20695,8600000US20695,20695,32759718,133483,7
04686,8600000US04686,04686,293252603,15766435,7
04401,8600000US04401,04401,259555884,16325939,7
62242,8600000US62242,62242,142733501,3032214,7
61321,8600000US61321,61321,72555581,0,7
60602,8600000US60602,60602,225428,0,1
61772,8600000US61772,61772,72163665,0,7
62015,8600000US62015,62015,86364357,2117148,7
47552,8600000US47552,47552,13369911,326351,7
67050,8600000US67050,67050,116567197,505844,7
40047,8600000US40047,40047,76877016,873331,7
41601,8600000US41601,41601,11767941,163710,7
78626,8600000US78626,78626,241054788,2003807,7
96121,8600000US96121,96121,86706926,3505692,7
78628,8600000US78628,78628,190011840,3313799,7
04472,8600000US04472,04472,120964816,14132887,7
04964,8600000US04964,04964,240443247,85809610,7
46181,8600000US46181,46181,116221803,1077331,7
46131,8600000US46131,46131,324085598,503728,7
47640,8600000US47640,47640,99659774,1929379,7
36736,8600000US36736,36736,106450824,54771,7
78632,8600000US78632,78632,249358193,505603,7
78633,8600000US78633,78633,213053453,3298216,7
96140,8600000US96140,96140,12168154,516530,7
04917,8600000US04917,04917,102858886,37101125,7
04429,8600000US04429,04429,182714004,16172569,7
01379,8600000US01379,01379,78241508,954244,7
49329,8600000US49329,49329,211493141,2806671,7
47470,8600000US47470,47470,119695423,2007880,7
51053,8600000US51053,51053,195409949,103319,7
50849,8600000US50849,50849,303486222,945306,7
85617,8600000US85617,85617,571345463,955462,7
72389,8600000US72389,72389,147341524,278791,7
96141,8600000US96141,96141,31061007,1148845,7
96142,8600000US96142,96142,52338483,5411072,7
96143,8600000US96143,96143,14252107,388671,7
96146,8600000US96146,96146,54220857,59677,7
49076,8600000US49076,49076,144551155,1065753,7
49625,8600000US49625,49625,217782099,504965,7
49088,8600000US49088,49088,83168243,2185316,7
48328,8600000US48328,48328,23438713,6680874,7
50125,8600000US50125,50125,423849010,2672915,7
06268,8600000US06268,06268,68062006,359546,7
72686,8600000US72686,72686,74200308,135291,7
85627,8600000US85627,85627,44633778,39417,7
72135,8600000US72135,72135,183897227,35847991,7
91786,8600000US91786,91786,23186471,0,7
78640,8600000US78640,78640,237389841,2187540,7
78642,8600000US78642,78642,259250836,1159069,7
78652,8600000US78652,78652,44786439,0,7
48454,8600000US48454,48454,78076180,24988,7
56444,8600000US56444,56444,144483637,36344495,7
55923,8600000US55923,55923,317769266,0,7
68376,8600000US68376,68376,382131807,772805,7
03581,8600000US03581,03581,389436196,3503713,7
03043,8600000US03043,03043,81113025,1465790,7
87022,8600000US87022,87022,5088463,450197,7
87042,8600000US87042,87042,11767395,0,7
07310,8600000US07310,07310,1585718,87137,7
45140,8600000US45140,45140,119993652,1564463,7
27851,8600000US27851,27851,116049612,54570,7
58230,8600000US58230,58230,415919800,2302206,7
79072,8600000US79072,79072,991064290,274328,7
79078,8600000US79078,79078,58914732,8116522,7
83830,8600000US83830,83830,149724204,69130,7
61348,8600000US61348,61348,98757109,1825077,7
07070,8600000US07070,07070,7283680,351544,7
12046,8600000US12046,12046,39752823,5389576,7
13847,8600000US13847,13847,8441728,59106,7
14001,8600000US14001,14001,170707804,419077,7
14051,8600000US14051,14051,42314710,175851,7
12965,8600000US12965,12965,24695434,63924,7
12790,8600000US12790,12790,114985639,4913711,7
12785,8600000US12785,12785,43163088,2315152,7
79082,8600000US79082,79082,218344700,0,7
97007,8600000US97007,97007,69333292,0,7
19504,8600000US19504,19504,58340709,123945,7
62836,8600000US62836,62836,98487948,334257,7
61517,8600000US61517,61517,178498063,156335,7
60042,8600000US60042,60042,11864863,1361743,4
13634,8600000US13634,13634,114378935,3743123,7
13141,8600000US13141,13141,33939703,142894,7
14536,8600000US14536,14536,47193471,425181,7
12144,8600000US12144,12144,49035549,1506220,7
73851,8600000US73851,73851,127302605,0,7
43115,8600000US43115,43115,124152220,180787,7
74047,8600000US74047,74047,257531494,1058237,7
79087,8600000US79087,79087,626082875,3100698,7
79091,8600000US79091,79091,50092675,6549010,7
79094,8600000US79094,79094,258088414,1262695,7
61364,8600000US61364,61364,375729140,386956,7
62238,8600000US62238,62238,110406096,1697462,7
62644,8600000US62644,62644,267283833,20621987,7
68028,8600000US68028,68028,166555694,5402220,7
59420,8600000US59420,59420,633795031,322975,7
45323,8600000US45323,45323,16394033,0,7
97080,8600000US97080,97080,55840535,441548,7
61773,8600000US61773,61773,112647581,274741,7
61427,8600000US61427,61427,151858262,4744121,7
